stop_id,lat,lon
NorthShore.Artarmon 1 Loc,-33.80854797363281,151.184814453125
NorthShore.Lindfield 2 Loc,-33.77531051635742,151.16905212402344
NorthShore.Waitara 1 Loc,-33.709938049316406,151.10427856445312
NorthShore.SH11.94 Loc,-33.743560791015625,151.13943481445312
NorthShore.SH13.88 Loc,-33.72071838378906,151.11964416503906
NorthShore.SH8.58 Loc,-33.78182601928711,151.17279052734375
NorthShore.SH4.81 Loc,-33.82876205444336,151.19532775878906
NorthShore.SH6.01 Loc,-33.812339782714844,151.1916046142578
NorthShore.St Leonards 2 Loc,-33.82208251953125,151.19422912597656
NorthShore.Roseville 2 Loc,-33.78435134887695,151.1775360107422
NorthShore.Killara 1 Loc,-33.76505661010742,151.1614227294922
NorthShore.Wollstonecraft 1 Loc,-33.831729888916016,151.19166564941406
NorthShore.SH7.17 Loc,-33.79871368408203,151.18092346191406
NorthShore.SH12.19 Loc,-33.74082946777344,151.13619995117188
NorthShore.Killara 2 Loc,-33.76505661010742,151.1614227294922
NorthShore.SH7.38 Loc,-33.79568862915039,151.18096923828125
NorthShore.Warrawee 1 Loc,-33.72425842285156,151.12171936035156
NorthShore.SH9.62 Loc,-33.76785659790039,151.1634063720703
NorthShore.Chatswood 4 Loc,-33.797847747802734,151.1809844970703
NorthShore.SH7.32 Loc,-33.79644012451172,151.18084716796875
NorthShore.Roseville 1 Loc,-33.78435134887695,151.1775360107422
NorthShore.SH5.03 Loc,-33.82572937011719,151.19508361816406
NorthShore.SH6.19 Loc,-33.810569763183594,151.18861389160156
NorthShore.GN3 Loc,-33.76046371459961,151.15785217285156
NorthShore.Chatswood 1 Loc,-33.797828674316406,151.18099975585938
NorthShore.Pymble 1 Loc,-33.744972229003906,151.1423797607422
NorthShore.SH4.30 Loc,-33.83341979980469,151.19390869140625
NorthShore.SH12.61 Loc,-33.736053466796875,151.13185119628906
NorthShore.SH5.13 Loc,-33.82333755493164,151.19430541992188
NorthShore.SH6.35 Loc,-33.80941390991211,151.18612670898438
