stop_id,lat,lon
Glenfield.GD28 Loc,-33.97441864013672,150.89041137695312
Glenfield.Casula 1 Loc,-33.94981002807617,150.91195678710938
Glenfield.Macarthur 1 Loc,-34.072086334228516,150.7966766357422
Glenfield.Leppington 2 Loc,-33.95436096191406,150.8080596923828
Glenfield.S23.1 Entry Loc,-33.940067291259766,150.91786193847656
Glenfield.Minto 1 Loc,-34.02763366699219,150.84242248535156
Glenfield.LE98 Loc,-33.95204544067383,150.79226684570312
Glenfield.Edmondson Park 1 Loc,-33.969276428222656,150.858642578125
Glenfield.Edmondson Park 2 Loc,-33.96930694580078,150.858642578125
Glenfield.LE5 Loc,-33.95497512817383,150.81690979003906
Glenfield.CNS33.8 Exit Loc,-34.067291259765625,150.8097381591797
Glenfield.GL43.2 Loc,-33.97481918334961,150.88143920898438
Glenfield.Campbelltown 4 Loc,-34.06391906738281,150.81399536132812
Glenfield.GFD Dn Ctn Exit Loc,-34.0761604309082,150.78573608398438
Glenfield.Glenfield 1 Loc,-33.971981048583984,150.89334106445312
Glenfield.S23.2 Loc,-33.940067291259766,150.91786193847656
Glenfield.GL44.8 Loc,-33.970802307128906,150.86549377441406
Glenfield.S23.5 Loc,-33.940067291259766,150.91786193847656
Glenfield.GL44.2 Loc,-33.97181701660156,150.8699951171875
Glenfield.GD10 Loc,-33.9609489440918,150.90594482421875
Glenfield.Leppington 1 Loc,-33.954307556152344,150.8080596923828
Glenfield.Casula 2 Loc,-33.94981002807617,150.91195678710938
Glenfield.EH19.80 Loc,-33.965240478515625,150.90167236328125
Glenfield.IN30.2 Loc,-34.01171875,150.8491668701172
Glenfield.GL43.8 Loc,-33.973201751708984,150.87611389160156
Glenfield.GL45.9 Loc,-33.96806716918945,150.85350036621094
Glenfield.LE12 Loc,-33.95484924316406,150.81137084960938
Glenfield.IN24 Loc,-34.010929107666016,150.84974670410156
Glenfield.GL46.3 Loc,-33.966163635253906,150.84983825683594
Glenfield.GL50.0/LE7 Loc,-33.95488739013672,150.8174285888672
Glenfield.GL46.9 Loc,-33.963138580322266,150.84555053710938
Glenfield.IN22 Loc,-34.003204345703125,150.85809326171875
Glenfield.S24.7 Loc,-33.95433044433594,150.91156005859375
Glenfield.GL47.3 Loc,-33.95960998535156,150.84341430664062
Glenfield.GL47.9 Loc,-33.95468521118164,150.84088134765625
Glenfield.GL49.6 Loc,-33.95396423339844,150.8232421875
Glenfield.GD1 Entry Loc,-33.9625244140625,150.9040985107422
Glenfield.IN14 Loc,-33.9985466003418,150.8633575439453
Glenfield.GL48.5 Loc,-33.951881408691406,150.83551025390625
Glenfield.GL49.0 Loc,-33.95245361328125,150.82919311523438
Glenfield.GD3 Loc,-33.962310791015625,150.9043426513672
Glenfield.GD5 Loc,-33.96600341796875,150.90016174316406
Glenfield.Glenfield 2 Loc,-33.97197341918945,150.89334106445312
Glenfield.LE1 Loc,-33.95254898071289,150.8291778564453
Glenfield.GD7 Loc,-33.96697235107422,150.89906311035156
Glenfield.Ingleburn 1 Loc,-33.997657775878906,150.864501953125
Glenfield.GL48.4 Loc,-33.95179748535156,150.83554077148438
Glenfield.GD11 Loc,-33.968929290771484,150.8966522216797
Glenfield.LE3 Loc,-33.954044342041016,150.82327270507812
Glenfield.GD13 Loc,-33.970191955566406,150.8954315185547
Glenfield.Glenfield 4 Loc,-33.97247314453125,150.89297485351562
Glenfield.GL47.8 Loc,-33.95463562011719,150.84095764160156
Glenfield.Glenfield 3 Loc,-33.971981048583984,150.89334106445312
Glenfield.GL47.2 Loc,-33.95965576171875,150.84332275390625
Glenfield.GL46.8 Loc,-33.963478088378906,150.84605407714844
Glenfield.Leppington 4 Loc,-33.95452880859375,150.80799865722656
Glenfield.GL46.2 Loc,-33.96664047241211,150.85073852539062
Glenfield.GD27.6 Loc,-33.989158630371094,150.8739013671875
Glenfield.GD8 Loc,-33.96900177001953,150.89671325683594
Glenfield.S25.4 Loc,-33.965118408203125,150.90110778808594
Glenfield.GL45.8 Loc,-33.968509674072266,150.85537719726562
Glenfield.S25.0 Loc,-33.9598388671875,150.9071502685547
Glenfield.GL42.5 Loc,-33.97636032104492,150.88795471191406
Glenfield.GD33 Loc,-33.976619720458984,150.8882598876953
Glenfield.Macquarie Fields 1 Loc,-33.985225677490234,150.87860107421875
Glenfield.S24.6 Loc,-33.95433044433594,150.91156005859375
Glenfield.CN34.6 Loc,-34.070987701416016,150.80235290527344
Glenfield.GL43.1 Loc,-33.9755859375,150.88302612304688
Glenfield.GD26.7 Loc,-33.977081298828125,150.8875274658203
Glenfield.Macquarie Fields 2 Loc,-33.985225677490234,150.87860107421875
Glenfield.GL43.5 Loc,-33.973899841308594,150.87872314453125
Glenfield.CN34.2 Loc,-34.067291259765625,150.8097381591797
Glenfield.GL43.9 Loc,-33.972843170166016,150.8741455078125
Glenfield.GL44.3 Loc,-33.971900939941406,150.86996459960938
Glenfield.IN3 Loc,-33.99159240722656,150.8712615966797
Glenfield.Campbelltown 2 Loc,-34.06354904174805,150.8145294189453
Glenfield.GL44.7 Loc,-33.9709587097168,150.86578369140625
Glenfield.GD38 Loc,-33.9810905456543,150.883056640625
Glenfield.GL45.1 Loc,-33.97002410888672,150.86160278320312
Glenfield.IN5 Loc,-33.9955940246582,150.8667449951172
Glenfield.Ingleburn 2 Loc,-33.997657775878906,150.864501953125
Glenfield.GD36 Loc,-33.978328704833984,150.8861846923828
Glenfield.CN10/CN33.4 Loc,-34.060489654541016,150.81834411621094
Glenfield.IN19/16 Loc,-34.001277923583984,150.86032104492188
Glenfield.CN33.0 Loc,-34.05550003051758,150.8245849609375
Glenfield.IN29.3 Loc,-34.01171875,150.8491668701172
Glenfield.Leumeah 1 Loc,-34.050846099853516,150.83042907714844
Glenfield.IN29.9 Loc,-34.01171875,150.8491668701172
Glenfield.MO1 Loc,-34.020484924316406,150.84519958496094
Glenfield.Minto 2 Loc,-34.02763366699219,150.84242248535156
Glenfield.CND34.2/CN34.3 Loc,-34.067291259765625,150.8097381591797
Glenfield.CN32.0 Loc,-34.03792190551758,150.8384552001953
Glenfield.MR34.9/CND34.6 Loc,-34.070987701416016,150.80235290527344
Glenfield.MO8 Loc,-34.034881591796875,150.83961486816406
Glenfield.MO6 Loc,-34.02973937988281,150.8415985107422
Glenfield.MR36.0 Entry Loc,-34.0761604309082,150.78573608398438
Glenfield.Macarthur 3 Loc,-34.072086334228516,150.79669189453125
Glenfield.CN31.7 Loc,-34.03792190551758,150.8384552001953
Glenfield.CN32.5 Loc,-34.03792190551758,150.8384552001953
Glenfield.Macarthur 2 Loc,-34.072105407714844,150.7966766357422
Glenfield.Leumeah 2 Loc,-34.050846099853516,150.83042907714844
Glenfield.LE14 Loc,-33.95478820800781,150.81137084960938
Glenfield.CN33.3 Loc,-34.05550003051758,150.8245849609375
Glenfield.CN33.7 Loc,-34.05550003051758,150.8245849609375
Glenfield.Campbelltown 3 Loc,-34.063541412353516,150.8145294189453
Glenfield.LE8 Loc,-33.9549674987793,150.8113555908203
Glenfield.CNR34.2/SLUR Loc,-34.067291259765625,150.8097381591797
Glenfield.Campbelltown 1 Loc,-34.063533782958984,150.8145294189453
Glenfield.CN22 Exit Loc,-34.067291259765625,150.8097381591797
Glenfield.CN15 Loc,-34.067291259765625,150.8097381591797
Glenfield.USS Exit Loc,-34.067291259765625,150.8097381591797
Glenfield.Leppington 3 Loc,-33.954498291015625,150.80799865722656
Glenfield.LE10 Loc,-33.95490264892578,150.81137084960938
Glenfield.LE31 Loc,-33.95392608642578,150.80447387695312
Glenfield.LE41/38 Loc,-33.95331573486328,150.80120849609375
Glenfield.LE45 Loc,-33.952781677246094,150.79808044433594
Glenfield.LE51/48 Loc,-33.952388763427734,150.794921875
Glenfield.LE57/54 Loc,-33.95209884643555,150.79225158691406
Glenfield.LE60 Loc,-33.951934814453125,150.79042053222656
Glenfield.LE50/53 Loc,-33.95265197753906,150.7979278564453
Glenfield.LE40/43 Loc,-33.953556060791016,150.80322265625
Glenfield.GD24 Loc,-33.974483489990234,150.89051818847656
Glenfield.LE35 Loc,-33.95382308959961,150.8044891357422
Glenfield.LE47 Loc,-33.952728271484375,150.79808044433594
Glenfield.LE56/59 Loc,-33.95204544067383,150.79226684570312
Glenfield.LE62 Loc,-33.951881408691406,150.79042053222656
Glenfield.GD35 Loc,-33.976585388183594,150.88819885253906
Glenfield.LE33 Loc,-33.95387649536133,150.8044891357422
Glenfield.LE37 Loc,-33.95376968383789,150.8044891357422
Glenfield.CNR33.7/SLDR Loc,-34.05870819091797,150.82069396972656
Glenfield.LE74 Loc,-33.95204544067383,150.79226684570312
Glenfield.CNS33.8 Entry Loc,-34.067291259765625,150.8097381591797
Glenfield.IM Sg Exit Loc,-34.0325813293457,150.84051513671875
Glenfield.CN21 Loc,-34.067291259765625,150.8097381591797
Glenfield.GE32 Entry Loc,-34.0761604309082,150.78573608398438
Glenfield.IM Sg Entry Loc,-34.0325813293457,150.84051513671875
Glenfield.GD42 Loc,-33.97636032104492,150.88795471191406
Glenfield.GD26 Loc,-33.97441864013672,150.89041137695312
Glenfield.GD15 Loc,-33.96900177001953,150.89671325683594
Glenfield.GE23 Loc,-34.07586669921875,150.7861328125
Glenfield.USS Entry Loc,-34.067291259765625,150.8097381591797
Glenfield.CN22 Entry Loc,-34.067291259765625,150.8097381591797
