stop_id,lat,lon
Wollongong.Kiama 1 Loc,-34.67241668701172,150.85459899902344
Wollongong.WG1030HT Entry Loc,-34.458683013916016,150.8423309326172
Wollongong.DO41.1 Loc,-34.467247009277344,150.8285675048828
Wollongong.Kembla Grange 1 Loc,-34.47028350830078,150.81707763671875
Wollongong.DO41.3 Loc,-34.48164749145508,150.80206298828125
Wollongong.DO41.30/5 Loc,-34.48614501953125,150.79718017578125
Wollongong.DO41.15 Loc,-34.489097595214844,150.7945556640625
Wollongong.Dapto 2 Loc,-34.49180603027344,150.7925262451172
Wollongong.DO41.25 Loc,-34.49325942993164,150.79156494140625
Wollongong.DO41.6 Loc,-34.49524688720703,150.79034423828125
Wollongong.DO41.2 Loc,-34.507896423339844,150.78274536132812
Wollongong.AP42.3 Loc,-34.552982330322266,150.7932586669922
Wollongong.KA45.5 Loc,-34.669944763183594,150.8553924560547
Wollongong.AP42.5 Loc,-34.55372619628906,150.7936553955078
Wollongong.BO44.6/SLML Loc,-34.66617965698242,150.853515625
Wollongong.Albion Park 2 Loc,-34.563209533691406,150.79905700683594
Wollongong.BO44.27 Loc,-34.6617431640625,150.85313415527344
Wollongong.Bombo 1 Loc,-34.657596588134766,150.85411071777344
Wollongong.BO44.5 Loc,-34.65613555908203,150.85446166992188
Wollongong.AP42.6 Loc,-34.564231872558594,150.8002471923828
Wollongong.BO44.3 Loc,-34.65474319458008,150.8551483154297
Wollongong.Oaks Flats 1 Loc,-34.57223129272461,150.82090759277344
Wollongong.Minnamurra 1 Loc,-34.62569808959961,150.8522186279297
Wollongong.DE43.6 Loc,-34.60826110839844,150.83938598632812
Wollongong.DE43.5 Loc,-34.58952713012695,150.84530639648438
Wollongong.Shellharbour Junction 2 Loc,-34.5906867980957,150.84494018554688
Wollongong.DE43.27 Loc,-34.60652542114258,150.83985900878906
Wollongong.DE43.25 Loc,-34.60666275024414,150.8398895263672
Wollongong.Shellharbour Junction 1 Loc,-34.59066390991211,150.8448944091797
Wollongong.Albion Park 1 Loc,-34.56330490112305,150.79908752441406
Wollongong.Kiama 2 Loc,-34.67250061035156,150.8547821044922
Wollongong.WG1030 Exit Loc,-34.46648025512695,150.83148193359375
Wollongong.KA45.6/SLML Loc,-34.67487335205078,150.85255432128906
Wollongong.KA45.4 Loc,-34.67649841308594,150.85108947753906
Wollongong.KA45.2 Loc,-34.683841705322266,150.8478240966797
Wollongong.KA45.2 DIST Entry Loc,-34.68928527832031,150.84848022460938
Wollongong.Dapto 1 Loc,-34.491783142089844,150.79248046875
Wollongong.DO41.28 Loc,-34.489158630371094,150.79444885253906
Wollongong.Dapto 3 Loc,-34.49230194091797,150.7922821044922
Wollongong.BO44.10/25 Loc,-34.6601448059082,150.85354614257812
Wollongong.BO44.26/9 Loc,-34.65766906738281,150.8541259765625
Wollongong.WOL KA Down Sdg Loc,-34.674713134765625,150.852783203125
Wollongong.WOL DE Quarry Sdg Exit Loc,-34.60903549194336,150.8367156982422
Wollongong.WOL KA Turntable Road Exit Loc,-34.67374038696289,150.853515625
