stop_id,lat,lon
Mountains.KT10/21 Loc,-33.709537506103516,150.3163299560547
Mountains.Mt Victoria 2 Loc,-33.58852767944336,150.25718688964844
Mountains.PH4/23 Exit Loc,-33.7492790222168,150.6942138671875
Mountains.MTN Clarence Colliery Loc,-33.46905517578125,150.24822998046875
Mountains.Glenbrook 2 Loc,-33.76904296875,150.62039184570312
Mountains.Kingswood 1 Loc,-33.75807189941406,150.71926879882812
Mountains.PH45.4 Loc,-33.73252868652344,150.60438537597656
Mountains.Springwood 1 Loc,-33.69894790649414,150.563720703125
Mountains.SD35 Loc,-33.69833755493164,150.5681915283203
Mountains.Katoomba 1 Loc,-33.711700439453125,150.3110809326172
Mountains.KT64.5 Loc,-33.70974349975586,150.36436462402344
Mountains.Rooty Hill 4 Loc,-33.771514892578125,150.84523010253906
Mountains.Emu Plains 1 Loc,-33.74555969238281,150.67181396484375
Mountains.PH32.5 Loc,-33.75873947143555,150.73104858398438
Mountains.Penrith 1 Loc,-33.750030517578125,150.69595336914062
Mountains.Werrington 2 Loc,-33.759151458740234,150.7572784423828
Mountains.PH32.0 Loc,-33.75873947143555,150.73104858398438
Mountains.Kingswood 2 Loc,-33.75807189941406,150.71926879882812
Mountains.PH34.0/80/84 Loc,-33.752559661865234,150.7041473388672
Mountains.SM31.2 Loc,-33.7576789855957,150.74464416503906
Mountains.PH33.5 Loc,-33.75640106201172,150.71205139160156
Mountains.MV43/16 Loc,-33.583858489990234,150.25784301757812
Mountains.KT65.7 Loc,-33.70966339111328,150.34927368164062
Mountains.M26.3 Loc,-33.77149200439453,150.83111572265625
Mountains.PH33.6 Loc,-33.75640106201172,150.71205139160156
Mountains.Blaxland 1 Loc,-33.7435302734375,150.6096649169922
Mountains.MV80.5/68 Loc,-33.55830001831055,150.2617950439453
Mountains.PH42.5 Loc,-33.760101318359375,150.60812377929688
Mountains.SM30.6 Loc,-33.7576789855957,150.74464416503906
Mountains.PH33.9 Loc,-33.752559661865234,150.7041473388672
Mountains.PH32.1 Loc,-33.7576789855957,150.74464416503906
Mountains.M26.9 Loc,-33.76984786987305,150.8209686279297
Mountains.PH34.1 Loc,-33.750789642333984,150.699462890625
Mountains.Werrington 1 Loc,-33.759952545166016,150.76239013671875
Mountains.Leura 2 Loc,-33.7120475769043,150.33091735839844
Mountains.Penrith 3 Loc,-33.750022888183594,150.69593811035156
Mountains.SM480 Loc,-33.76150131225586,150.7716522216797
Mountains.Mt Druitt 4 Loc,-33.769676208496094,150.8206329345703
Mountains.PH43.5 Loc,-33.760101318359375,150.60812377929688
Mountains.St Marys 2 Loc,-33.76205062866211,150.77487182617188
Mountains.SM454S/455 Loc,-33.763526916503906,150.78378295898438
Mountains.MV81.5 Loc,-33.55830001831055,150.2617950439453
Mountains.S28.6 Loc,-33.76494216918945,150.7922821044922
Mountains.PH34.5/5/24 Loc,-33.74864959716797,150.68946838378906
Mountains.PH43.6 Loc,-33.751041412353516,150.61253356933594
Mountains.M27.3 Loc,-33.768516540527344,150.81321716308594
Mountains.S27.4 Loc,-33.768333435058594,150.81265258789062
Mountains.MV82.7 Loc,-33.54059982299805,150.26080322265625
Mountains.SM447M Loc,-33.765445709228516,150.79476928710938
Mountains.PH44.3 Loc,-33.751041412353516,150.61253356933594
Mountains.PH42.6 Loc,-33.751041412353516,150.61253356933594
Mountains.PH34.9/8/17/25 Loc,-33.74864959716797,150.68946838378906
Mountains.Mt Druitt 2 Loc,-33.76955032348633,150.81996154785156
Mountains.PH35.5 Loc,-33.7464714050293,150.68280029296875
Mountains.Blaxland 2 Loc,-33.7435302734375,150.6096649169922
Mountains.KT3/SLDM Loc,-33.70784378051758,150.31736755371094
Mountains.S26.2 Loc,-33.771392822265625,150.83102416992188
Mountains.SM451M Loc,-33.76366424560547,150.78408813476562
Mountains.MV83.7 Loc,-33.5275993347168,150.2740020751953
Mountains.PH42.0 Loc,-33.760101318359375,150.60812377929688
Mountains.PH35.0/73/74 Loc,-33.7464714050293,150.68280029296875
Mountains.Emu Plains 2 Loc,-33.74555206298828,150.67181396484375
Mountains.S25.6 Loc,-33.77224349975586,150.84176635742188
Mountains.Rooty Hill 2 Loc,-33.771461486816406,150.84515380859375
Mountains.Glenbrook 1 Loc,-33.76904296875,150.62039184570312
Mountains.Katoomba 2 Loc,-33.711700439453125,150.31106567382812
Mountains.PH45.3 Loc,-33.73252868652344,150.60438537597656
Mountains.S24.8 Loc,-33.76810073852539,150.8551025390625
Mountains.St Marys 4 Loc,-33.76205062866211,150.77487182617188
Mountains.PH34.6 Loc,-33.74864959716797,150.68946838378906
Mountains.MV84.5 Loc,-33.51679992675781,150.27540588378906
Mountains.S24.4 Loc,-33.76552963256836,150.86276245117188
Mountains.PH36.5 Loc,-33.74700164794922,150.664794921875
Mountains.PH77/78 Loc,-33.750789642333984,150.699462890625
Mountains.Doonside 2 Loc,-33.76395797729492,150.868408203125
Mountains.PH34.4 Loc,-33.74864959716797,150.68946838378906
Mountains.Bell 2 Loc,-33.506065368652344,150.27919006347656
Mountains.S23.6 Loc,-33.76533126831055,150.88934326171875
Mountains.PH46.1 Loc,-33.73252868652344,150.60438537597656
Mountains.S23.2 Loc,-33.76533126831055,150.88934326171875
Mountains.PH40.8 Loc,-33.77568817138672,150.6216278076172
Mountains.Penrith 2 Loc,-33.750022888183594,150.69595336914062
Mountains.PH37.3 Loc,-33.74810028076172,150.64349365234375
Mountains.KT22 Loc,-33.70973205566406,150.30967712402344
Mountains.SM481M/478 Loc,-33.76087188720703,150.76768493652344
Mountains.NJ85.7 Loc,-33.50040054321289,150.27279663085938
Mountains.PH39.6 Loc,-33.77811050415039,150.633056640625
Mountains.NJ1 Loc,-33.4900016784668,150.26499938964844
Mountains.Warrimoo 2 Loc,-33.721561431884766,150.60304260253906
Mountains.KT69.3 Loc,-33.70600509643555,150.29624938964844
Mountains.PH38.3 Loc,-33.76100158691406,150.6425323486328
Mountains.M22.7 Entry Loc,-33.76542663574219,150.88931274414062
Mountains.NJ3 Loc,-33.479400634765625,150.2534942626953
Mountains.M23.3 Loc,-33.763832092285156,150.8798828125
Mountains.MV70.1 Loc,-33.700401306152344,150.2906951904297
Mountains.SD1 Loc,-33.71462631225586,150.59353637695312
Mountains.M23.9 Loc,-33.76393127441406,150.86953735351562
Mountains.PH38.9 Loc,-33.76100158691406,150.6425323486328
Mountains.Lapstone 1 Loc,-33.77398681640625,150.6428680419922
Mountains.Doonside 4 Loc,-33.76384735107422,150.86911010742188
Mountains.Newnes Junction 2 Loc,-33.47316360473633,150.25033569335938
Mountains.MV71.3 Loc,-33.68769836425781,150.2904052734375
Mountains.PH39.5 Loc,-33.76839828491211,150.64280700683594
Mountains.S22.7 Entry Loc,-33.765377044677734,150.8893280029297
Mountains.PH38.4 Loc,-33.76839828491211,150.64280700683594
Mountains.NJ89.5 Exit Loc,-33.4888801574707,150.23875427246094
Mountains.SD3/SLDM Loc,-33.70894241333008,150.58563232421875
Mountains.S23.3 Loc,-33.76382827758789,150.8798828125
Mountains.Lapstone 2 Loc,-33.77398681640625,150.6428680419922
Mountains.KT8 Loc,-33.70969772338867,150.31629943847656
Mountains.S23.9 Loc,-33.763797760009766,150.86952209472656
Mountains.PH40.3 Loc,-33.77811050415039,150.633056640625
Mountains.Valley Heights 2 Loc,-33.704498291015625,150.5836639404297
Mountains.M24.9 Loc,-33.769073486328125,150.8524627685547
Mountains.PH37.4 Loc,-33.74810028076172,150.64349365234375
Mountains.Doonside 3 Loc,-33.76383972167969,150.86911010742188
Mountains.Medlow Bath 2 Loc,-33.67382049560547,150.2808380126953
Mountains.S24.9 Loc,-33.76902389526367,150.85244750976562
Mountains.KT67.0/5 Loc,-33.7103271484375,150.32676696777344
Mountains.PH41.1 Loc,-33.77811050415039,150.633056640625
Mountains.Rooty Hill 3 Loc,-33.771514892578125,150.84523010253906
Mountains.SD33/30 Loc,-33.702728271484375,150.57754516601562
Mountains.S26.3 Loc,-33.77144241333008,150.8311309814453
Mountains.PH36.6 Loc,-33.74720001220703,150.65220642089844
Mountains.PH41.3 Loc,-33.77568817138672,150.6216278076172
Mountains.Leura 1 Loc,-33.7120475769043,150.33091735839844
Mountains.S26.9 Loc,-33.76975631713867,150.82098388671875
Mountains.MV73.3 Loc,-33.66117858886719,150.27780151367188
Mountains.Mt Druitt 3 Loc,-33.769676208496094,150.8206329345703
Mountains.SD32 Loc,-33.702693939208984,150.57752990722656
Mountains.S27.3 Loc,-33.768463134765625,150.813232421875
Mountains.PH36.2 Loc,-33.74700164794922,150.664794921875
Mountains.SM445S Loc,-33.7653923034668,150.79478454589844
Mountains.KT66.4 Loc,-33.71213150024414,150.340087890625
Mountains.Springwood 2 Loc,-33.69894790649414,150.563720703125
Mountains.SM449S Loc,-33.76361083984375,150.78408813476562
Mountains.MV74.3 Loc,-33.64929962158203,150.28460693359375
Mountains.Valley Heights 1 Loc,-33.704498291015625,150.5836639404297
Mountains.KT65.2 Loc,-33.710418701171875,150.3563995361328
Mountains.St Marys 3 Loc,-33.76205062866211,150.77487182617188
Mountains.Blackheath 2 Loc,-33.63335418701172,150.28439331054688
Mountains.SD50.9 Loc,-33.693180084228516,150.5427703857422
Mountains.PH47.6/SD5 Loc,-33.70841598510742,150.58558654785156
Mountains.KT63.8 Loc,-33.70728302001953,150.37515258789062
Mountains.PH46.6 Loc,-33.72085952758789,150.59359741210938
Mountains.Faulconbridge 2 Loc,-33.696250915527344,150.53521728515625
Mountains.Wentworth Falls 1 Loc,-33.70998001098633,150.37648010253906
Mountains.MV75.9 Loc,-33.62289810180664,150.277099609375
Mountains.Warrimoo 1 Loc,-33.721561431884766,150.60304260253906
Mountains.MV76.5 Loc,-33.61220169067383,150.26849365234375
Mountains.KT62.6 Loc,-33.72314453125,150.38644409179688
Mountains.MV1 Loc,-33.61220169067383,150.26849365234375
Mountains.SD53.3 Loc,-33.709381103515625,150.52383422851562
Mountains.KT61.6 Loc,-33.72553253173828,150.39540100097656
Mountains.MV3/FxdRed Loc,-33.578399658203125,150.25804138183594
Mountains.LN64 Loc,-33.72400665283203,150.4136505126953
Mountains.Linden 2 Loc,-33.71492004394531,150.5057830810547
Mountains.Bullaburra 1 Loc,-33.7237663269043,150.41433715820312
Mountains.LN55.3 Loc,-33.72747039794922,150.49066162109375
Mountains.LN62 Loc,-33.722511291503906,150.42428588867188
Mountains.Lawson 1 Loc,-33.71894454956055,150.42990112304688
Mountains.Woodford 2 Loc,-33.73544692993164,150.4820556640625
Mountains.LN58.6/53 Loc,-33.72008514404297,150.44911193847656
Mountains.Hazelbrook 1 Loc,-33.72370147705078,150.45416259765625
Mountains.LN57.1 Loc,-33.733192443847656,150.46583557128906
Mountains.NJ89.6 Entry Loc,-33.48929977416992,150.2373046875
Mountains.NJ30 Loc,-33.47275924682617,150.23985290527344
Mountains.LN58.1 Loc,-33.7247428894043,150.45591735839844
Mountains.Newnes Junction 1 Loc,-33.47309494018555,150.25027465820312
Mountains.LN56.6 Loc,-33.7342414855957,150.47557067871094
Mountains.NJ86.4/5 Loc,-33.48643493652344,150.26170349121094
Mountains.Hazelbrook 2 Loc,-33.72370147705078,150.45416259765625
Mountains.Woodford 1 Loc,-33.73544692993164,150.4820556640625
Mountains.MV85.6 Loc,-33.50040054321289,150.27279663085938
Mountains.LN49 Loc,-33.719383239746094,150.44557189941406
Mountains.LN51 Loc,-33.71831130981445,150.43255615234375
Mountains.Bell 1 Loc,-33.506065368652344,150.27919006347656
Mountains.LN55.4 Loc,-33.72784423828125,150.49041748046875
Mountains.MV84.8 Loc,-33.51679992675781,150.27540588378906
Mountains.MV83.6 Loc,-33.5275993347168,150.2740020751953
Mountains.LN54.0 Loc,-33.715049743652344,150.5034637451172
Mountains.Lawson 2 Loc,-33.71894454956055,150.42990112304688
Mountains.MV82.8 Loc,-33.5275993347168,150.2740020751953
Mountains.LN61/60 Loc,-33.721736907958984,150.4253387451172
Mountains.Linden 1 Loc,-33.714908599853516,150.50576782226562
Mountains.Bullaburra 2 Loc,-33.723793029785156,150.4143524169922
Mountains.MV81.8 Loc,-33.54059982299805,150.26080322265625
Mountains.MV78 Loc,-33.58151626586914,150.2581024169922
Mountains.SD53.0 Loc,-33.71297073364258,150.51930236816406
Mountains.KT62.3 Loc,-33.72570037841797,150.38775634765625
Mountains.SD52.0 Loc,-33.709381103515625,150.52383422851562
Mountains.MV70 Loc,-33.58196258544922,150.258056640625
Mountains.Faulconbridge 1 Loc,-33.69626998901367,150.53521728515625
Mountains.MV18/63 Loc,-33.58570861816406,150.2575225830078
Mountains.KT63.7 Loc,-33.712242126464844,150.377685546875
Mountains.Mt Victoria 1 Loc,-33.58852767944336,150.25718688964844
Mountains.SD46 Loc,-33.693180084228516,150.5427703857422
Mountains.Wentworth Falls 2 Loc,-33.70998001098633,150.37649536132812
Mountains.SD44 Loc,-33.70106887817383,150.5579376220703
Mountains.MV77.4 Loc,-33.604698181152344,150.2667999267578
Mountains.SD23/8 Loc,-33.707027435302734,150.585205078125
Mountains.MV76.2 Loc,-33.61220169067383,150.26849365234375
Mountains.MV75.2 Loc,-33.62289810180664,150.277099609375
Mountains.Blackheath 1 Loc,-33.63335418701172,150.28439331054688
Mountains.MV73.8 Loc,-33.64929962158203,150.28460693359375
Mountains.MV72.8 Loc,-33.66117858886719,150.27780151367188
Mountains.Medlow Bath 1 Loc,-33.67382049560547,150.2808380126953
Mountains.KT70.6 Loc,-33.69155502319336,150.29119873046875
Mountains.KT38 Loc,-33.707698822021484,150.30673217773438
Mountains.PH82/83 Loc,-33.750789642333984,150.699462890625
Mountains.KT28/SLUM Loc,-33.70878982543945,150.3089141845703
Mountains.St Marys 1 Loc,-33.76205062866211,150.77487182617188
Mountains.PH101 Exit Loc,-33.74985885620117,150.69424438476562
Mountains.SM452M Loc,-33.76347732543945,150.78379821777344
Mountains.M28.6 Loc,-33.764892578125,150.7923126220703
Mountains.M27.4 Loc,-33.76824951171875,150.81268310546875
Mountains.Mt Druitt 1 Loc,-33.76947021484375,150.81985473632812
Mountains.M26.2 Loc,-33.77130889892578,150.8310546875
Mountains.MV20 Loc,-33.58599853515625,150.25750732421875
Mountains.M25.6 Loc,-33.77217102050781,150.8417510986328
Mountains.MV22 Loc,-33.58500671386719,150.25784301757812
Mountains.Rooty Hill 1 Loc,-33.77138900756836,150.84506225585938
Mountains.RH8 Loc,-33.76804733276367,150.85508728027344
Mountains.RH6 Loc,-33.76804733276367,150.85508728027344
Mountains.M24.4/RH3 Loc,-33.76548385620117,150.86273193359375
Mountains.Doonside 1 Loc,-33.76388931274414,150.8683319091797
Mountains.M23.6 Loc,-33.76533126831055,150.88934326171875
Mountains.M23.2 Loc,-33.76533126831055,150.88934326171875
Mountains.MV61/44 Loc,-33.58259201049805,150.25796508789062
Mountains.LN56/URSL Loc,-33.718624114990234,150.43063354492188
Mountains.MV28 Loc,-33.5849494934082,150.25802612304688
Mountains.PH95 Exit Loc,-33.7492790222168,150.6942138671875
Mountains.PH94 Exit Loc,-33.7492790222168,150.6942138671875
Mountains.NJ10/23 Loc,-33.47285842895508,150.2501678466797
Mountains.PH94 Entry Loc,-33.7492790222168,150.6942138671875
Mountains.PH26/27 Exit Loc,-33.74985885620117,150.69424438476562
Mountains.MV26 Loc,-33.584938049316406,150.2579803466797
Mountains.MV24 Loc,-33.58500289916992,150.25790405273438
Mountains.MV52 Loc,-33.58293151855469,150.2581787109375
Mountains.MV74 Loc,-33.58099365234375,150.25831604003906
Mountains.MV30 Loc,-33.5849609375,150.25807189941406
Mountains.PH11/12/28 Exit Loc,-33.7492790222168,150.6942138671875
Mountains.RH4 Exit Loc,-33.76788330078125,150.85499572753906
Mountains.MV50 Loc,-33.58293151855469,150.25811767578125
Mountains.MV72 Loc,-33.58099365234375,150.2582550048828
Mountains.PH79/76 Loc,-33.752559661865234,150.7041473388672
Mountains.RH4 Entry Loc,-33.76788330078125,150.85499572753906
Mountains.SM474 Loc,-33.76188278198242,150.77346801757812
Mountains.SM456 Loc,-33.763023376464844,150.78038024902344
Mountains.PH11/12/28 Entry Loc,-33.7492790222168,150.6942138671875
Mountains.PH101 Entry Loc,-33.74985885620117,150.69424438476562
Mountains.SD28 Loc,-33.703216552734375,150.58285522460938
Mountains.KT27 Loc,-33.709293365478516,150.30943298339844
Mountains.MTN KT Perway Siding Exit Loc,-33.70881652832031,150.30905151367188
Mountains.PHR33.9 Loc,-33.752559661865234,150.7041473388672
Mountains.MTN KT Perway Siding Entry Loc,-33.708866119384766,150.30914306640625
Mountains.MTN VH Shunting Neck Loc,-33.70502471923828,150.5840606689453
Mountains.MTN MV Perway Siding Exit Loc,-33.58385467529297,150.25779724121094
Mountains.MTN VH Storage Siding Loc,-33.70502471923828,150.5840606689453
Mountains.LN60 Loc,-33.721736907958984,150.4253387451172
Mountains.SD42/SLDM Loc,-33.701385498046875,150.5592041015625
Mountains.PH26/27 Entry Loc,-33.74985885620117,150.69424438476562
Mountains.SM463 Loc,-33.762672424316406,150.77877807617188
Mountains.MTN Clarence Colliery Entry Loc,-33.46840286254883,150.24496459960938
Mountains.PH4/23 Entry Loc,-33.7492790222168,150.6942138671875
Mountains.MTN VH Storage Siding Entry Loc,-33.70502471923828,150.5840606689453
Mountains.MTN MV Perway Siding Entry Loc,-33.58385467529297,150.25779724121094
Mountains.SM476 Exit Loc,-33.761478424072266,150.77188110351562
