stop_id,lat,lon
CampsieBankstown.SM210/213LOC,-33.91041946411133,151.10255432128906
CampsieBankstown.SM304LOC,-33.919681549072266,151.04656982421875
CampsieBankstown.SM191LOC,-33.9132080078125,151.1217803955078
CampsieBankstown.SM271LOC,-33.91780090332031,151.08380126953125
CampsieBankstown.SM292LOC,-33.9232063293457,151.05093383789062
CampsieBankstown.SM197LOC,-33.91208267211914,151.1186065673828
CampsieBankstown.SM273LOC,-33.91902160644531,151.07923889160156
CampsieBankstown.SM282LOC,-33.925453186035156,151.0554656982422
CampsieBankstown.SM204LOC,-33.909400939941406,151.10923767089844
CampsieBankstown.SM201LOC,-33.90922164916992,151.11354064941406
CampsieBankstown.SM275LOC,-33.91993713378906,151.075927734375
CampsieBankstown.SM205LOC,-33.90971374511719,151.1074981689453
CampsieBankstown.SM200LOC,-33.90932083129883,151.11395263671875
CampsieBankstown.SM211LOC,-33.91041946411133,151.10255432128906
CampsieBankstown.SM194LOC,-33.91208267211914,151.1186065673828
CampsieBankstown.SM280LOC,-33.924903869628906,151.06101989746094
CampsieBankstown.SM277LOC,-33.921607971191406,151.07156372070312
CampsieBankstown.SM188LOC,-33.91299057006836,151.1241455078125
CampsieBankstown.SM278LOC,-33.92282485961914,151.06739807128906
CampsieBankstown.SM279LOC,-33.92285919189453,151.0674285888672
CampsieBankstown.SM219LOC,-33.912654876708984,151.09771728515625
CampsieBankstown.SM227LOC,-33.91605758666992,151.0939178466797
CampsieBankstown.SM380 Loc,-33.89021301269531,151.02491760253906
CampsieBankstown.SM276LOC,-33.92145538330078,151.07180786132812
CampsieBankstown.SM281LOC,-33.92498016357422,151.0607452392578
CampsieBankstown.Birrong 1 Loc,-33.892887115478516,151.02398681640625
CampsieBankstown.SM269LOC,-33.917152404785156,151.08840942382812
CampsieBankstown.SM274LOC,-33.91993713378906,151.075927734375
CampsieBankstown.SM283LOC,-33.925453186035156,151.0554656982422
CampsieBankstown.SM376LOC,-33.900291442871094,151.0220947265625
CampsieBankstown.SM272LOC,-33.91828155517578,151.08135986328125
CampsieBankstown.SM299LOC,-33.922019958496094,151.0493927001953
CampsieBankstown.SM374LOC,-33.906925201416016,151.0242462158203
CampsieBankstown.SM270LOC,-33.91754913330078,151.0856170654297
CampsieBankstown.SM331LOC,-33.91826629638672,151.04454040527344
CampsieBankstown.SM228LOC,-33.917152404785156,151.08840942382812
CampsieBankstown.SM333LOC,-33.91761016845703,151.03822326660156
CampsieBankstown.SM336/339LOC,-33.91779327392578,151.03436279296875
CampsieBankstown.SM185LOC,-33.912620544433594,151.126953125
CampsieBankstown.SM372LOC,-33.91294479370117,151.02813720703125
CampsieBankstown.SM224LOC,-33.91558837890625,151.09457397460938
CampsieBankstown.SM346LOC,-33.91771697998047,151.03009033203125
CampsieBankstown.SM216LOC,-33.91303634643555,151.09727478027344
CampsieBankstown.SM338/341LOC,-33.91780471801758,151.03436279296875
CampsieBankstown.SM343LOC,-33.91801071166992,151.03077697753906
CampsieBankstown.SM371LOC,-33.913448333740234,151.02822875976562
CampsieBankstown.SM373LOC,-33.909454345703125,151.02598571777344
CampsieBankstown.SM375LOC,-33.906925201416016,151.02427673339844
CampsieBankstown.SM377LOC,-33.89870071411133,151.0223388671875
CampsieBankstown.SM332/335LOC,-33.91740036010742,151.0406951904297
CampsieBankstown.SM342/345LOC,-33.9179801940918,151.03268432617188
CampsieBankstown.SM217LOC,-33.91180419921875,151.09860229492188
