stop_id,lat,lon
NIF.CCN2_0200,-32.9224967956543,151.7351531982422
NIF.CCN2_0210,-32.92538070678711,151.7312469482422
NIF.CCN2_0020,-32.922794342041016,151.7561492919922
NIF.CCN2_0030,-32.92069625854492,151.7518310546875
NIF.CCN2_0040,-32.920265197753906,151.75112915039062
NIF.CCN2_0100,-32.91913986206055,151.7494354248047
NIF.CCN2_0110,-32.91646957397461,151.74569702148438
NIF.CCN2_0120,-32.91914367675781,151.73977661132812
NIF.CCN2_0130,-32.91950607299805,151.7393035888672
NIF.CCN2_0140,-32.92061233520508,151.73777770996094
NIF.CCN2_0220,-32.92697525024414,151.72914123535156
NIF.CCN2_0230,-32.93136215209961,151.72320556640625
NIF.CCN2_0240,-32.932559967041016,151.72158813476562
NIF.CCN2_0300,-32.933555603027344,151.7203369140625
NIF.CCN2_0310,-32.93685531616211,151.7098846435547
NIF.CCN2_0400,-32.941650390625,151.69769287109375
NIF.CCN2_0410,-32.93938446044922,151.6793975830078
NIF.CCN2_0500,-32.940818786621094,151.662353515625
NIF.CCN2_0510,-32.937583923339844,151.6471710205078
NIF.CCN2_0520,-32.9373664855957,151.64439392089844
NIF.CCN2_0530,-32.936920166015625,151.63861083984375
NIF.CCN2_0550,-32.936805725097656,151.63514709472656
NIF.CCN2_0560,-32.937007904052734,151.63400268554688
NIF.CCN2_0610,-32.9459114074707,151.61524963378906
NIF.CCN2_0620,-32.94671630859375,151.6147003173828
NIF.CCN2_0700,-32.962318420410156,151.60385131835938
NIF.CCN2_0800,-32.97114562988281,151.60455322265625
NIF.CCN2_0830,-32.98295593261719,151.5822296142578
NIF.CCN2_0900,-32.98530960083008,151.58106994628906
NIF.CCN2_0910,-33.00742721557617,151.55166625976562
NIF.CCN2_0930,-33.01272964477539,151.54437255859375
NIF.CCN2_1000,-33.01297378540039,151.54217529296875
NIF.CCN2_1010,-33.023712158203125,151.52037048339844
NIF.CCN2_1020,-33.043487548828125,151.52133178710938
NIF.CCN2_1030,-33.04694747924805,151.51748657226562
NIF.CCN2_1040,-33.065242767333984,151.50772094726562
NIF.CCN2_1100,-33.082489013671875,151.5015106201172
NIF.CCN2_1110,-33.09714889526367,151.49728393554688
NIF.CCN2_1120,-33.107017517089844,151.4939727783203
NIF.CCN2_1200,-33.109012603759766,151.48802185058594
NIF.CCN2_1210,-33.11479187011719,151.4821014404297
NIF.CCN2_1220,-33.12745666503906,151.4829864501953
NIF.CCN2_1230,-33.14665985107422,151.48468017578125
NIF.CCN2_1240,-33.1476936340332,151.48533630371094
NIF.CCN2_1250,-33.16691207885742,151.48605346679688
NIF.CCN2_1300,-33.17989730834961,151.48707580566406
NIF.CCN2_1310,-33.21760559082031,151.4791717529297
NIF.CCN2_1410,-33.26675796508789,151.4335479736328
NIF.CCN2_1420,-33.26760482788086,151.43316650390625
NIF.CCN2_1430,-33.27429962158203,151.43002319335938
