stop_id,lat,lon
Granville.Westmead 3 Loc,-33.80833435058594,150.98731994628906
Granville.AY941 Exit Loc,-33.84027862548828,151.02218627929688
Granville.Pendle Hill 4 Loc,-33.80150604248047,150.95619201660156
Granville.Harris Park 3 Loc,-33.82316970825195,151.0077362060547
Granville.Toongabbie 1 Loc,-33.7876091003418,150.95150756835938
Granville.Parramatta 1 Loc,-33.81755828857422,151.00523376464844
Granville.Merrylands 1 Loc,-33.8365478515625,150.99258422851562
Granville.Granville 4 Loc,-33.83303451538086,151.01248168945312
Granville.AY943/918 Loc,-33.84185791015625,151.02481079101562
Granville.WS14.2 Loc,-33.82041931152344,151.00775146484375
Granville.WS14.0 Loc,-33.822078704833984,151.0079345703125
Granville.GE406/409 Loc,-33.83070373535156,151.0090789794922
Granville.S16.1 Loc,-33.80809783935547,150.9800262451172
Granville.Harris Park 1 Loc,-33.82316970825195,151.0077362060547
Granville.GE412 Loc,-33.82863998413086,151.0078887939453
Granville.M18.2 Loc,-33.7930908203125,150.95225524902344
Granville.GE414 Loc,-33.828617095947266,151.00799560546875
Granville.Wentworthville 3 Loc,-33.807186126708984,150.9726104736328
Granville.GE296 Loc,-33.833580017089844,150.99632263183594
Granville.GE400 Loc,-33.831764221191406,151.0104217529297
Granville.M18.1 Loc,-33.794654846191406,150.95230102539062
Granville.WI14.2 Loc,-33.83064651489258,151.00003051757812
Granville.GE415/410 Loc,-33.82742691040039,151.00743103027344
Granville.S16.9 Loc,-33.804805755615234,150.9669189453125
Granville.S19.6 Entry Loc,-33.77428436279297,150.9359588623047
Granville.GE256 Loc,-33.83198165893555,151.0105743408203
Granville.M17.8 Loc,-33.79805374145508,150.95362854003906
Granville.GE423 Loc,-33.82499313354492,151.0071563720703
Granville.S17.3 Loc,-33.868011474609375,150.96493530273438
Granville.S19.2 Loc,-33.776084899902344,150.94139099121094
Granville.Granville 1 Loc,-33.83303451538086,151.01248168945312
Granville.Harris Park 4 Loc,-33.82316970825195,151.0077362060547
Granville.M12.43 Entry Loc,-33.840171813964844,151.02325439453125
Granville.Pendle Hill 1 Loc,-33.801513671875,150.95651245117188
Granville.WI13.7 Loc,-33.829261779785156,151.00479125976562
Granville.M12.67 Loc,-33.840389251708984,151.0235137939453
Granville.Pendle Hill 3 Loc,-33.801513671875,150.95651245117188
Granville.Toongabbie 4 Loc,-33.78742980957031,150.95127868652344
Granville.Toongabbie 2 Loc,-33.7876091003418,150.95150756835938
Granville.Granville 3 Loc,-33.83303451538086,151.01248168945312
Granville.M12.90 Loc,-33.83574295043945,151.0167999267578
Granville.Clyde 3 Loc,-33.8359489440918,151.01705932617188
Granville.S18.1 Loc,-33.878700256347656,150.9510040283203
Granville.Clyde 2 Loc,-33.8359489440918,151.01705932617188
Granville.S18.2 Loc,-33.79309844970703,150.95220947265625
Granville.M12.68 Loc,-33.840389251708984,151.0235137939453
Granville.GE419 Loc,-33.827049255371094,151.00718688964844
Granville.GE219 Loc,-33.83457946777344,151.0147705078125
Granville.Granville 2 Loc,-33.83303451538086,151.01248168945312
Granville.Toongabbie 3 Loc,-33.7876091003418,150.95150756835938
Granville.S17.8 Loc,-33.798057556152344,150.95362854003906
Granville.WS13.5 Loc,-33.829219818115234,151.00819396972656
Granville.M17.2 Loc,-33.80356979370117,150.96163940429688
Granville.GE433 Loc,-33.819087982177734,151.00689697265625
Granville.Pendle Hill 2 Loc,-33.801513671875,150.95651245117188
Granville.S19.1 Loc,-33.776084899902344,150.94139099121094
Granville.CL208 Loc,-33.834571838378906,151.0146942138672
Granville.WS13.7 Loc,-33.827423095703125,151.00746154785156
Granville.M19.1 Loc,-33.78146743774414,150.9484100341797
Granville.S17.2 Loc,-33.80356979370117,150.9616241455078
Granville.Parramatta 4 Loc,-33.817527770996094,151.00523376464844
Granville.GE421 Loc,-33.82524490356445,151.0072479248047
Granville.M16.8 Loc,-33.80508804321289,150.96780395507812
Granville.S16.8 Loc,-33.805091857910156,150.9678192138672
Granville.Clyde 4 Loc,-33.8359489440918,151.01705932617188
Granville.Harris Park 2 Loc,-33.82316970825195,151.0077362060547
Granville.WS14.3 Loc,-33.81904602050781,151.00698852539062
Granville.Wentworthville 2 Loc,-33.807125091552734,150.97254943847656
Granville.Wentworthville 1 Loc,-33.807125091552734,150.97254943847656
Granville.Parramatta 2 Loc,-33.81753921508789,151.00523376464844
Granville.GE478 Loc,-33.807857513427734,150.981689453125
Granville.CL103 Entry Loc,-33.84297561645508,151.026123046875
Granville.CL142 Loc,-33.836849212646484,151.01834106445312
Granville.GE474 Loc,-33.80788040161133,150.98533630371094
Granville.Westmead 2 Loc,-33.80833435058594,150.98731994628906
Granville.S12.44 Loc,-33.8400993347168,151.0230712890625
Granville.CL117 Loc,-33.837921142578125,151.02017211914062
Granville.WS15.4 Loc,-33.810028076171875,150.99166870117188
Granville.GE203 Loc,-33.83778762817383,151.0196990966797
Granville.GE435 Loc,-33.81907272338867,151.00692749023438
Granville.WS15.0 Loc,-33.815181732177734,150.99752807617188
Granville.Clyde 5 Loc,-33.8359489440918,151.01705932617188
Granville.WS14.8 Loc,-33.81591796875,151.0000457763672
Granville.GE480 Loc,-33.80781173706055,150.98167419433594
Granville.WS14.7 Loc,-33.81615447998047,151.0009765625
Granville.WS14.6 Loc,-33.81648635864258,151.00274658203125
Granville.Parramatta 3 Loc,-33.81753921508789,151.00523376464844
Granville.GE308 Loc,-33.84021759033203,150.99046325683594
Granville.GE476 Loc,-33.807830810546875,150.98532104492188
