stop_id,lat,lon,notes
Glenfield.CN33.0 Loc,-34.05550003051758,150.8245849609375,Renamed MO Sep 2025
Glenfield.CN32.0 Loc,-34.03792190551758,150.8384552001953,Renamed MO Sep 2025
