stop_id,lat,lon,notes
Sydney.SY57/30 Loc,-33.88473129272461,151.2052001953125,57 dropped on Sydney Terminal Area Remodelling Jul 2023
Sydney.SY68/56 Loc,-33.88458251953125,151.20523071289062,Split on Sydney Terminal Area Remodelling Jul 2023
Sydney.SY74/79 Loc,-33.88774871826172,151.20211791992188,Split on Sydney Terminal Area Remodelling Dec 2024
Sydney.SY32/58 Loc,-33.885250091552734,151.204833984375,Removed on Sydney Terminal Area Remodelling Dec 2024
Sydney.SY51 Loc,-33.88562774658203,151.2045135498047,Removed on Sydney Terminal Area Remodelling Dec 2024
Sydney.SY43 Loc,-33.88481903076172,151.20538330078125,Removed on Sydney Terminal Area Remodelling Dec 2024
Sydney.SY69/59 Loc,-33.884849548339844,151.20567321777344,59 dropped on Sydney Terminal Area Remodelling Dec 2024
